GR,DTCO,RES,RHOB
73.825,192.9074,1.348809,1.883838
70.975,192.8999,1.31802,1.885975
69.22181,192.7345,1.327338,1.88997
67.81509,192.2763,1.357498,1.880329
70.58636,191.8331,1.347088,1.884598
70.93256,192.2704,1.302618,1.886337
72.62894,192.5569,1.337026,1.891342
71.68267,192.6968,1.310914,1.894291
76.20695,192.827,1.343278,1.892423
75.61491,192.8017,1.304448,1.90253
75.73991,192.7755,1.296874,1.904414
72.02261,192.6344,1.284709,1.907584
71.87159,192.3013,1.362805,1.906518
71.19659,192.1061,1.380488,1.9132
72.19183,191.9782,1.379936,1.911368
70.99525,191.9027,1.327449,1.909229
72.11678,192.1124,1.372693,1.897906
73.11791,192.4847,1.370981,1.908039
75.81791,192.442,1.34176,1.92206
75.29295,192.2645,1.376954,1.934045
73.42157,192.0402,1.341656,1.940145
71.54657,190.8903,1.327111,1.924137
72.94765,190.6684,1.289983,1.920634
75.5691,192.3649,1.318982,1.900641
75.7941,193.1702,1.314402,1.893165
72.22146,193.3103,1.32328,1.87324
67.92046,193.373,1.298002,1.879268
68.37046,193.3489,1.338608,1.882955
69.93848,193.0658,1.37196,1.900384
72.96802,192.69,1.375665,1.896719
71.16802,192.6362,1.360904,1.895898
73.225,192.693,1.355373,1.892199
73.51117,192.5823,1.337354,1.886008
77.40762,192.601,1.346556,1.879057
76.4052,192.785,1.363436,1.876755
75.81904,192.8365,1.36037,1.876407
77.09759,192.7847,1.35086,1.896588
74.84681,191.9442,1.349664,1.907768
71.32182,190.8171,1.321611,1.922044
65.18805,190.2146,1.368225,1.91521
64.89124,189.9353,1.348933,1.916871
64.59124,191.4828,1.390508,1.909786
66.29328,191.6664,1.368962,1.903579
68.61829,191.3511,1.401385,1.89829
72.41829,192.0053,1.355034,1.901573
73.25,192.2379,1.316357,1.900684
73.85,192.0577,1.284147,1.898329
74.1,190.5207,1.315396,1.895883
73.32065,189.6957,1.350532,1.893795
70.34565,190.6131,1.353079,1.894667
67.58701,192.0901,1.381653,1.901856
67.46636,191.9557,1.406102,1.901614
68.76637,191.905,1.298091,1.913571
68.875,192.3496,1.333075,1.877253
69.9216,192.4166,1.449631,1.890885
71.6216,190.6628,1.407802,1.892092
70.3716,188.6505,1.466828,1.93267
67.82189,189.6419,1.438645,1.90963
67.11111,190.7251,1.446465,1.895574
65.61111,190.961,1.433043,1.882558
67.25748,190.5592,1.379281,1.883278
65.51827,189.7318,1.399082,1.879222
69.5651,189.4781,1.429317,1.880968
70.91824,188.9369,1.421963,1.889244
70.65873,188.7581,1.41467,1.898009
67.0619,188.6161,1.447578,1.901012
62.71257,187.8534,1.490081,1.919865
62.99709,187.1678,1.458788,1.932926
63.14709,187.1464,1.459563,1.949069
64.425,187.6283,1.442377,1.937201
66.3978,188.0901,1.492364,1.927454
68.79585,187.9981,1.43378,1.909716
68.33966,188.1544,1.385628,1.892113
64.33891,188.7654,1.444892,1.871054
63.39087,188.192,1.446685,1.840529
62.42205,187.7351,1.129323,1.797572
61.575,187.9657,1.489687,1.776806
61.77083,188.1418,1.307682,1.782138
61.61493,187.8385,1.363037,1.815045
64.21075,187.1918,1.351913,1.836157
64.36068,186.736,1.303364,1.853297
68.34158,186.5249,1.299541,1.856554
66.39576,186.4883,1.341637,1.85361
64.225,186.4031,1.357501,1.8557
61.325,186.3775,1.436287,1.870504
64.075,186.2114,1.29487,1.882996
64.89698,186.5976,1.43054,1.850755
61.99339,187.823,1.491067,1.836508
58.69339,189.2303,1.538434,1.818675
58.02141,191.7494,1.39841,1.829054
58.34447,194.0274,1.13573,1.797521
57.81947,195.6442,1.194931,1.739049
56.69177,197.1778,1.128295,1.629641
57.4473,197.6645,1.067235,1.5678
54.97229,197.5472,1.096974,1.534897
56.07291,197.0494,1.115008,1.575494
57.19135,196.1465,1.235317,1.644795
61.45999,194.8629,1.427313,1.724158
60.55844,194.0873,1.339197,1.795686
61.98699,193.7652,1.258852,1.839481
64.86835,193.5471,1.275468,1.86287
70.44698,193.7619,1.318331,1.867767
72.425,194.0651,1.254872,1.854695
71.725,194.2477,1.17542,1.842067
69.8478,194.2708,1.287442,1.828792
67.94445,194.4611,1.249503,1.842629
67.33784,194.5859,1.243845,1.868081
69.51505,194.3169,1.317412,1.872665
68.4684,194.0311,1.279231,1.870586
68.325,193.6863,1.281197,1.872364
68.24631,193.437,1.289898,1.885241
71.6963,193.5233,1.263671,1.885326
70.89631,193.155,1.227455,1.871214
68.11861,191.9722,1.301427,1.880714
66.31504,191.3022,1.263181,1.895273
65.75881,191.7359,1.284264,1.912259
66.28802,193.2438,1.298355,1.903061
68.31295,193.4915,1.301895,1.882259
69.06918,193.2816,1.324348,1.868575
68.62136,193.5115,1.123663,1.864996
65.2,192.6673,1.370298,1.884659
63.7,191.5514,1.32735,1.888221
63.99694,191.0956,1.340018,1.896014
64.42194,191.355,1.302868,1.893501
66.31542,191.9462,1.29323,1.917198
68.04349,192.237,1.285406,1.936121
67.96222,192.8601,1.357428,1.928733
67.71874,193.5576,1.258501,1.883708
63.89374,193.9061,1.229337,1.867262
64.79321,194.0419,1.156858,1.853229
65.99321,184.7486,1.368762,1.876911
68.83624,184.0825,1.278464,1.875153
67.33991,183.3239,1.291253,1.900327
63.93558,182.3554,1.304797,1.90383
62.6643,181.6895,1.336986,1.905722
64.84241,182.068,1.297165,1.902375
68.24673,182.8952,1.2956,1.899012
69.52499,183.5009,1.306374,1.89014
69.14344,183.5069,1.344412,1.888085
68.61844,183.2831,1.381316,1.883055
65.91244,183.1679,1.264126,1.884702
64.94079,183.1552,1.355767,1.876042
65.51579,183.2291,1.356775,1.879203
67.7718,183.2343,1.304087,1.889339
69.49999,183.1997,1.296386,1.907048
69.99555,183.3329,1.345171,1.912128
72.01714,183.4934,1.343368,1.904196
72.01714,183.7073,1.336887,1.902844
72.14658,183.8857,1.259253,1.889476
70.52499,183.8457,1.370041,1.888942
70.975,183.7161,1.323086,1.873815
70.44677,183.61,1.352586,1.875654
70.64005,183.3603,1.34649,1.880024
70.08559,183.0616,1.402848,1.877199
71.06003,182.9764,1.328015,1.886572
70.54175,182.933,1.345987,1.868819
69.44621,182.8669,1.398152,1.880613
68.02142,182.7043,1.415949,1.875079
68.09425,182.2233,1.419338,1.890624
69.29425,181.7749,1.431165,1.889645
66.89783,181.5446,1.439363,1.892571
66.44999,181.8366,1.478636,1.893884
66.04787,182.1313,1.391853,1.898468
68.36968,182.3406,1.427191,1.90027
70.46967,182.5844,1.396486,1.916853
68.57181,182.843,1.413565,1.911605
70.52148,182.8747,1.404957,1.911028
70.3215,182.7265,1.405797,1.893892
73.52149,182.4922,1.40123,1.89153
70.44798,182.1785,1.417592,1.894661
66.44798,181.8385,1.422518,1.904452
64.34152,181.2819,1.435628,1.914072
62.38961,180.9668,1.43114,1.930499
64.63961,181.2039,1.420719,1.941301
63.37106,182.0417,1.417364,1.939671
65.175,182.8358,1.430925,1.913946
65.625,183.0744,1.441316,1.887682
65.85,183,1.455919,1.889155
66.44351,182.8032,1.445215,1.902377
66.69115,182.5253,1.495642,1.919149
69.83183,182.2725,1.538068,1.923032
69.68613,181.8682,1.587395,1.932967
68.16047,181.2008,1.583246,1.938104
65.91747,180.7708,1.601102,1.941432
68.84115,180.8887,1.530937,1.932817
69.74123,181.3793,1.517042,1.924209
71.54355,181.7515,1.476028,1.923589
67.72205,182.0936,1.472326,1.928916
68.32499,182.3433,1.489188,1.923165
67.71814,182.6443,1.439938,1.894365
67.86377,182.9719,1.418528,1.877393
68.5863,182.9628,1.394629,1.880274
67.4909,182.2307,1.37572,1.881683
69.69527,180.9927,1.358008,1.883652
66.39384,180.4843,1.408507,1.885798
67.0461,181.2505,1.480179,1.912672
66.1898,182.5324,1.502266,1.917911
66.7437,183.6753,1.382045,1.915012
64.52973,184.2866,1.207149,1.878524
62.83154,184.1384,1.415673,1.844514
65.82675,183.8777,1.386572,1.827181
66.30956,183.5314,1.324673,1.834251
67.2598,183.0214,1.460316,1.850505
66.81232,182.722,1.504292,1.859298
66.89348,183.0359,1.390834,1.87163
66.94772,183.6154,1.442873,1.887489
66.275,183.9796,1.433466,1.895502
67.575,184.1627,1.323058,1.888101
68.94672,185.2214,1.388947,1.882649
70.7467,185.5707,1.413316,1.880203
68.64671,184.4605,1.51155,1.891651
69.32251,184.3304,1.585014,1.905774
68.19418,184.5424,1.477315,1.923887
71.74204,184.6096,1.466281,1.937632
74.59452,184.7792,1.482283,1.935523
76.84786,185.1877,1.478366,1.925797
76.29568,186.0674,1.368085,1.91421
70.74356,186.7514,1.411636,1.907146
68.11856,187.266,1.430319,1.91117
67.97287,187.4021,1.390162,1.906754
70.18594,186.2174,1.439209,1.904032
70.03265,183.1573,1.409552,1.891411
70.33264,180.9313,1.443448,1.897865
71.56678,180.483,1.439677,1.900985
71.54508,180.6558,1.463189,1.906181
71.74509,180.6303,1.453773,1.911065
72.725,180.601,1.412447,1.912871
73.725,180.7657,1.499541,1.906331
75.15,180.6329,1.472029,1.900405
71.925,180.5972,1.348224,1.903985
69.975,180.6748,1.469133,1.913984
68.77499,180.7245,1.393752,1.930477
67.86897,181.4505,1.509233,1.954281
65.53808,182.2366,1.456326,1.956431
64.10685,182.6977,1.471016,1.920128
63.06289,182.6534,1.172636,1.865758
67.11877,182.8384,1.180325,1.849523
66.82215,184.144,1.690694,1.818072
68.69715,185.0948,1.558998,1.770372
65.32214,185.1731,1.154684,1.687616
62.175,186.0084,1.17284,1.649982
58.7,186.7109,1.232872,1.621898
57.72209,186.6706,1.377987,1.60295
57.67209,186.396,1.37974,1.581838
56.56907,185.6922,1.23941,1.607619
56.79293,184.1927,1.25068,1.671659
58.94293,182.3005,1.543443,1.791245
61.64595,180.7042,1.241678,1.885319
62.598,180.3275,1.602936,1.960605
62.14507,180.5232,1.655277,1.999326
62.29507,181.2237,1.660097,1.988508
65.39021,181.9559,1.434843,1.964737
67.79025,182.4559,1.471254,1.93645
68.00907,182.7606,1.486992,1.91989
65.91594,182.6822,1.4506,1.910681
64.6405,182.5839,1.379659,1.910101
63.67167,182.1492,1.519349,1.916622
64.51962,181.4911,1.527923,1.935836
65.04494,181.8168,1.495593,1.941614
70.29494,182.3019,1.51888,1.934958
68.24402,181.7148,1.377533,1.916945
66.06901,182.2498,1.371852,1.905632
62.84114,183.2555,1.458383,1.893663
65.91571,183.4296,1.465666,1.892467
65.91873,183.2626,1.390266,1.886878
68.3466,183.0899,1.529792,1.905314
63.025,183.4335,1.53376,1.922333
64.54798,184.9174,1.532569,1.949261
60.54588,185.7939,1.496329,1.954979
64.06452,186.1502,1.599652,1.946845
61.26273,186.1451,1.473641,1.923523
60.16098,185.1743,1.474741,1.898391
59.04234,184.2507,1.36874,1.8469
59.59615,183.1254,1.562313,1.840145
61.5,182.8972,1.661362,1.843015
61.8,183.8063,1.645398,1.896695
63.64999,181.9154,1.590517,1.958057
64.94778,180.6284,1.488616,1.964922
65.92278,179.6268,1.666852,1.978089
65.07072,181.0069,1.750738,1.976833
61.47293,181.1627,1.18878,1.956882
58.34793,181.1581,1.639358,1.954014
56.09999,180.829,1.82063,1.905983
58.89787,179.1014,1.795039,1.943487
59.99154,177.8293,1.62949,1.969858
60.43754,177.6093,1.794332,2.035059
58.98336,178.4138,1.836788,2.043424
57.43779,180.6919,1.571031,1.963159
57.91542,184.0463,1.144051,1.864645
55.37031,186.1552,1.354252,1.738598
55.15696,186.3989,1.636353,1.705461
54.59581,185.931,1.474298,1.695787
56.79723,186.6631,1.792163,1.747465
56.9625,188.6829,1.289294,1.732086
57.675,189.7037,1.415985,1.705266
54.925,189.8904,1.399962,1.655725
57.05,190.2448,1.35484,1.683162
55.77221,189.4541,1.419075,1.704711
58.01622,188.1125,1.543988,1.746262
57.79122,186.627,1.532902,1.77755
58.53827,184.714,1.466033,1.840418
58.39254,181.4924,1.222675,1.908652
58.16299,178.733,1.845665,2.010718
62.26873,178.528,1.922271,2.04036
64.7692,180.6965,1.77789,2.061285
66.13528,182.4857,1.824723,2.037565
63.47528,180.7055,1.779731,2.054988
62.30528,179.5859,1.997879,2.050413
63.06875,179.2214,1.858858,2.084757
63.42663,179.6086,2.053881,2.090893
62.39582,181.2195,1.85215,2.099168
61.01788,181.4226,1.728654,2.053599
60.01802,181.9562,1.959331,2.061316
61.09507,181.4426,1.609617,2.0378
60.94508,181.6203,1.903878,2.051096
59.54497,182.1702,2.213247,2.049828
59.46997,180.6342,1.636058,2.06198
58.79376,180.3574,1.921412,2.066237
61.45517,180.9358,2.070168,2.027483
62.89392,181.8428,1.649048,2.009389
65.79699,182.5081,1.522412,1.981876
67.96497,182.6802,1.487672,1.959072
69.56034,182.6191,1.507567,1.954546
71.19711,182.4851,1.565141,1.946033
72.81982,182.3498,1.470791,1.951036
72.43152,182.6708,1.475069,1.954124
71.89108,183.4493,1.303244,1.951214
69.5582,184.4143,1.572616,1.929379
69.25999,184.6897,1.394708,1.884076
69.11472,184.3494,1.404429,1.869101
68.1976,183.1799,1.504927,1.883756
67.125,182.0647,1.557109,1.92939
62.75,181.3349,1.565101,1.966954
63.04338,181.2216,1.546815,1.98581
63.64338,181.2295,1.552737,1.978414
67.71606,181.2458,1.572736,1.974121
67.74606,181.431,1.563043,1.982405
69.47106,181.7126,1.554028,1.998292
67.22132,181.714,1.563058,2.009558
68.64426,181.5678,1.557355,2.01299
67.74068,181.4581,1.56702,2.006431
71.01041,181.4617,1.563592,2.001106
70.20958,181.74,1.502936,1.987141
69.30982,182.3959,1.486896,1.965525
68.53983,183.38,1.542293,1.953756
70.39433,183.8266,1.608779,1.947332
71.44767,183.8425,1.466612,1.947228
72.19781,184.009,1.56435,1.934652
70.31635,184.4205,1.596287,1.923352
67.01432,184.6649,1.350719,1.945826
65.36204,184.5928,1.521186,1.940216
63.79351,184.4076,1.455284,1.94697
67.49553,184.322,1.43604,1.92384
67.29639,184.4756,1.452485,1.943575
70.14639,184.4588,1.504524,1.952451
69.3714,184.159,1.407683,1.9686
68.52084,184.4369,1.501846,1.976797
68.18247,183.5259,1.59945,1.987303
68.10746,181.5203,1.598672,1.993694
68.31161,180.7138,1.607409,2.003028
69.2,180.6598,1.634057,2.008257
71.14545,180.7404,1.621141,1.99898
73.2432,181.5065,1.630284,1.981954
75.31107,183.8746,1.61669,1.981579
72.36561,183.8211,1.512281,1.996782
71.86785,182.2464,1.592102,1.991581
67.22192,181.7281,1.581091,1.987352
66.27192,181.2143,1.586853,1.983636
65.67191,180.7667,1.601878,2.000144
64.9189,180.5148,1.621307,2.00386
67.69391,180.8139,1.640766,2.002763
67.81891,182.7905,1.599605,1.998253
67.49999,182.9591,1.574423,2.004296
68.625,180.738,1.615033,2.000236
68.79769,179.5413,1.632515,2.007847
71.04327,178.9297,1.677367,2.016026
68.94328,178.9307,1.714857,2.022953
68.09353,179.5662,1.682114,2.021303
69.99793,180.6028,1.697579,2.005462
72.34547,181.6275,1.578602,1.997138
73.06578,182.0605,1.511816,1.989913
71.29993,181.7757,1.585167,1.987703
70.35239,180.9696,1.525778,1.988875
71.25915,180.6696,1.624251,1.992991
72.67033,180.8253,1.649823,1.998655
71.71813,181.3257,1.561143,1.988264
70.73969,181.9888,1.383161,1.951631
69.14434,181.5533,1.397016,1.921008
69.39655,180.5065,1.573609,1.920698
69.05915,180.3124,1.857225,1.956556
68.0791,180.5276,1.471597,1.997515
66.4791,181.0801,1.407411,2.007945
67.7187,181.6122,1.623608,1.994361
69.09875,182.2976,1.199888,1.960226
71.79392,183.0644,1.539785,1.933319
71.94294,181.7248,1.205694,1.895213
70.98904,181.1895,1.595843,1.910568
70.31195,180.9933,1.690878,1.928583
71.50949,180.9137,1.390419,1.974774
73.56237,180.8238,1.421174,1.980867
72.99429,180.5181,1.457875,1.980901
71.94898,180.2024,1.447435,1.977738
70.5,180.1804,1.486673,1.982231
70.625,180.5171,1.413585,1.977485
71.125,181.4872,1.107442,1.950143
71.51832,182.5017,1.329014,1.897667
70.35414,182.7718,1.353946,1.889453
67.55414,182.1534,1.564842,1.900691
66.86082,181.2147,1.446498,1.950371
66.29999,180.6195,1.470886,1.958236
68.35,180.2686,1.541385,1.973061
69.2481,180.0294,1.506222,1.967902
70.39594,179.8453,1.509426,1.975712
70.11411,179.9602,1.567657,1.966192
69.4628,181.1129,1.507062,1.904501
69.36497,182.3763,1.578939,1.87731
69.96815,182.2247,1.455372,1.850895
71.24291,181.189,1.453033,1.905139
73.29291,180.9041,1.535946,1.916586
71.5698,181.4534,1.531527,1.944847
73.41074,182.5226,1.556248,1.935284
71.26073,183.3656,1.500219,1.916344
74.6125,183.1532,1.478537,1.90471
72.24999,182.7542,1.308762,1.891357
73.09999,181.72,1.485116,1.915231
73.59509,180.8366,1.463211,1.930146
75.99252,180.812,1.447284,1.955358
74.86752,181.1116,1.328216,1.963247
69.57243,181.3134,1.428829,1.950004
64.85,181.3284,1.197378,1.949096
66.27274,181.8711,1.478728,1.915541
65.87275,183.3581,1.488042,1.896974
64.39774,184.2812,1.421976,1.845528
60.09822,184.067,1.767327,1.817025
61.69822,183.2658,1.132897,1.785988
63.06072,182.6347,1.38982,1.818402
70.0625,182.3904,1.49475,1.874297
71.73405,182.0318,1.442366,1.942462
76.3037,181.7817,1.425894,1.946346
75.34866,181.562,1.361614,1.949756
74.90047,181.5953,1.514601,1.952564
72.61832,181.7366,1.472798,1.958878
70.19836,181.6758,1.453326,1.961636
69.025,182.9133,1.643177,1.973003
68.22294,184.4633,1.703881,1.962838
65.67017,183.8008,1.119632,1.887867
61.7169,184.2567,0.933258,1.767581
61.31895,184.6136,1.587016,1.776246
63.94672,183.3385,1.552948,1.814759
68.54671,181.7986,1.504066,1.94161
71.54496,181.0427,1.474553,1.932683
72.28992,180.9436,1.356081,1.957055
73.07739,179.4668,1.504079,1.971111
71.67206,179.3283,1.771467,1.98434
69.27091,180.3592,1.319384,1.963819
69.01173,181.5991,1.338423,1.926807
66.31695,182.3761,1.437631,1.903291
67.02313,182.3758,1.64112,1.897014
65.40917,181.356,1.626725,1.933658
67.40917,180.7911,1.574934,1.968601
67.87917,181.4874,1.518343,1.996992
67.86813,180.8725,1.637168,2.000743
67.42,180.3561,1.655292,1.974513
66.62194,181.1166,1.403509,1.927189
67.41564,182.5867,1.537613,1.870393
65.71381,184.3697,1.345003,1.809381
65.11547,186.2337,1.567376,1.780588
64.74519,187.6186,1.266111,1.731091
64.69516,186.6218,1.494399,1.737162
63.79361,185.7164,1.301586,1.78006
64.24206,187.4594,1.464389,1.811889
64.54391,188.1025,1.464074,1.837656
65.59372,188.2836,1.41426,1.832074
64.54684,186.7738,1.474148,1.868859
66.82185,184.32,1.569215,1.927829
68.62168,182.8705,1.508382,1.965564
70.39433,182.1594,1.506273,1.988654
70.84432,182.0218,1.523664,1.995058
70.97265,181.9597,1.5624,1.995854
69.94675,181.8714,1.566062,1.997524
70.16939,181.8933,1.54199,1.98559
68.61616,181.9813,1.579182,1.983102
70.74441,181.9866,1.57936,1.992341
71.6944,181.8505,1.552058,1.994314
75.97263,181.3271,1.586069,1.993804
77.01817,180.8978,1.563002,1.990244
75.17054,180.7001,1.579671,1.990749
73.03866,180.5494,1.588876,1.98876
72.0931,180.2318,1.574394,1.986765
71.48991,179.8036,1.566855,1.993438
71.69681,179.4391,1.54359,1.994749
72.0949,179.2634,1.545593,1.99136
74.39338,179.3011,1.543643,1.984479
73.49339,179.4011,1.54103,1.988443
73.64529,179.4554,1.515664,1.995382
73.14999,179.6213,1.567554,1.994287
72.89359,179.9283,1.561302,1.982178
70.19164,180.4434,1.520175,1.979359
70.23924,180.8099,1.518819,1.983832
72.53144,181.2699,1.541281,1.990627
74.37089,181.3517,1.527887,1.990175
75.37328,180.9469,1.527092,1.992761
73.08314,180.5755,1.526716,1.993166
71.89368,180.8602,1.566706,1.986851
71.0415,182.1469,1.455504,1.967039
72.39587,183.5385,1.345714,1.944601
70.09414,184.0988,1.434274,1.940503
67.34323,183.6868,1.607305,1.958475
65.74133,182.7691,1.503956,1.990899
69.64175,182.559,1.481599,2.00088
72.14484,181.973,1.539365,1.992321
72.74433,181.1139,1.492487,1.970505
71.62259,181.0329,1.489079,1.965297
73.07041,180.8215,1.505483,1.964311
72.72058,180.591,1.5193,1.977306
73.76378,180.5678,1.486859,1.980932
74.81595,180.842,1.513563,1.993595
76.36605,181.191,1.500636,1.986251
75.84786,181.4913,1.499402,1.983504
73.14786,182.5463,1.511098,1.972324
77.50687,181.4451,1.493541,1.975336
77.07147,180.7667,1.508375,1.991281
74.81642,180.2353,1.515748,1.991435
73.96642,180.1121,1.500471,1.983336
74.93688,179.9133,1.547071,1.967183
76.64194,179.7674,1.526591,1.963712
75.83733,180.4132,1.524605,1.967682
72.29539,180.9631,1.436802,1.97578
71.08817,180.9938,1.49372,1.985358
73.59276,180.7756,1.487705,1.986422
75.93784,180.5976,1.511029,1.989987
77.01321,180.6138,1.484563,1.984227
79.61321,180.9622,1.438337,1.982813
78.66364,181.3342,1.51142,1.978912
78.14319,181.5947,1.448636,1.978252
